Date	energy
2013-12-21 00:00:00	10.21423076923
2013-12-22 00:00:00	10.21423076923
2013-12-23 00:00:00	10.2142307692302
2013-12-24 00:00:00	10.21423076923
2013-12-25 00:00:00	10.21423076923
2013-12-26 00:00:00	10.21423076923
2013-12-27 00:00:00	10.21423076923
2013-12-28 00:00:00	10.21423076923
2013-12-29 00:00:00	10.21423076923
2013-12-30 00:00:00	10.21423076923
2013-12-31 00:00:00	10.2142307692302
2014-01-01 00:00:00	10.21423076923
2014-01-02 00:00:00	10.21423076924
2014-01-03 00:00:00	10.21423076923
2014-01-04 00:00:00	10.21423076923
2014-01-05 00:00:00	10.21423076923
2014-01-06 00:00:00	10.21423076923
2014-01-07 00:00:00	10.21423076923
2014-01-08 00:00:00	10.2142307692302
2014-01-09 00:00:00	10.21423076923
2014-01-10 00:00:00	10.21423076923
2014-01-11 00:00:00	10.21423076923
2014-01-12 00:00:00	10.21423076923
2014-01-13 00:00:00	10.21423076923
2014-01-14 00:00:00	10.21423076923
2014-01-15 00:00:00	10.21423076924
2014-01-16 00:00:00	10.2142307692302
2014-01-17 00:00:00	10.21423076923
2014-01-18 00:00:00	10.21423076923
2014-01-19 00:00:00	10.21423076923
2014-01-20 00:00:00	10.21423076923
2014-01-21 00:00:00	10.21423076923
2014-01-22 00:00:00	8.00999999999999
2014-01-23 00:00:00	9.40000000000009
2014-01-24 00:00:00	10.8099999999999
2014-01-25 00:00:00	6.56999999999994
2014-01-26 00:00:00	8.85000000000014
2014-01-27 00:00:00	9.38999999999987
2014-01-28 00:00:00	8.84000000000015
2014-01-29 00:00:00	8.87999999999988
2014-01-30 00:00:00	8.50999999999999
2014-01-31 00:00:00	9.42000000000007
2014-02-01 00:00:00	6.65000000000009
2014-02-02 00:00:00	7.88999999999987
2014-02-03 00:00:00	11.0699999999999
2014-02-04 00:00:00	8.37000000000012
2014-02-05 00:00:00	7.70000000000005
2014-02-06 00:00:00	10.6799999999998
2014-02-07 00:00:00	9
2014-02-08 00:00:00	6.75
2014-02-09 00:00:00	9.08000000000015
2014-02-10 00:00:00	10.1499999999999
2014-02-11 00:00:00	8.25999999999999
2014-02-12 00:00:00	7.3900000000001
2014-02-13 00:00:00	8.28999999999996
2014-02-14 00:00:00	9.63000000000011
2014-02-15 00:00:00	5.5
2014-02-16 00:00:00	8.17999999999984
2014-02-17 00:00:00	8.11000000000013
2014-02-18 00:00:00	12.1199999999999
2014-02-19 00:00:00	9.74000000000001
2014-02-20 00:00:00	7.62000000000012
2014-02-21 00:00:00	9.86999999999989
2014-02-22 00:00:00	5.51000000000022
2014-02-23 00:00:00	4.91999999999962
2014-02-24 00:00:00	8.29000000000042
2014-02-25 00:00:00	10.1799999999998
2014-02-26 00:00:00	11.1799999999998
2014-02-27 00:00:00	9.26999999999998
2014-02-28 00:00:00	10.6500000000001
2014-03-01 00:00:00	7.11999999999989
2014-03-02 00:00:00	6.16000000000031
2014-03-03 00:00:00	10.8799999999997
2014-03-04 00:00:00	13.02
2014-03-05 00:00:00	9.79000000000042
2014-03-06 00:00:00	12
2014-03-07 00:00:00	10.4899999999998
2014-03-08 00:00:00	6.65000000000009
2014-03-09 00:00:00	5.76999999999998
2014-03-10 00:00:00	9.00999999999976
2014-03-11 00:00:00	13.0800000000004
2014-03-12 00:00:00	13.2199999999998
2014-03-13 00:00:00	8.75999999999976
2014-03-14 00:00:00	14.0400000000004
2014-03-15 00:00:00	11.1799999999998
2014-03-16 00:00:00	11.4499999999998
2014-03-17 00:00:00	15.5300000000002
2014-03-18 00:00:00	7.98000000000002
2014-03-19 00:00:00	6.55999999999995
2014-03-20 00:00:00	7
2014-03-21 00:00:00	10.8299999999999
2014-03-22 00:00:00	4.34999999999991
2014-03-23 00:00:00	7.72000000000025
2014-03-24 00:00:00	6.90999999999985
2014-03-25 00:00:00	7.51000000000022
2014-03-26 00:00:00	8.29999999999973
2014-03-27 00:00:00	11.21
2014-03-28 00:00:00	5.40999999999985
2014-03-29 00:00:00	4.70000000000027
2014-03-30 00:00:00	7.25999999999976
2014-03-31 00:00:00	13.3800000000001
2014-04-01 00:00:00	7.11999999999989
2014-04-02 00:00:00	7.7800000000002
2014-04-03 00:00:00	6.82000000000016
2014-04-04 00:00:00	8.95999999999958
2014-04-05 00:00:00	5.16000000000031
2014-04-06 00:00:00	6.08999999999969
2014-04-07 00:00:00	7.76000000000022
2014-04-08 00:00:00	8.26999999999998
2014-04-09 00:00:00	9.92999999999984
2014-04-10 00:00:00	6.73000000000002
2014-04-11 00:00:00	7.43000000000029
2014-04-12 00:00:00	4.31999999999971
2014-04-13 00:00:00	10.2800000000002
2014-04-14 00:00:00	8.2199999999998
2014-04-15 00:00:00	9.53999999999996
2014-04-16 00:00:00	8.22000000000025
2014-04-17 00:00:00	13.1399999999999
2014-04-18 00:00:00	3.84999999999991
2014-04-19 00:00:00	3.65000000000009
2014-04-20 00:00:00	3.2800000000002
2014-04-21 00:00:00	7.19999999999982
2014-04-22 00:00:00	8.90999999999985
2014-04-23 00:00:00	4.85000000000036
2014-04-24 00:00:00	6.77999999999975
2014-04-25 00:00:00	6.42000000000007
2014-04-26 00:00:00	3.26000000000022
2014-04-27 00:00:00	5.52999999999975
2014-04-28 00:00:00	9.26000000000022
2014-04-29 00:00:00	5.94999999999982
2014-04-30 00:00:00	5.74000000000024
2014-05-01 00:00:00	3.09999999999991
2014-05-02 00:00:00	3.36999999999989
2014-05-03 00:00:00	3.42999999999984
2014-05-04 00:00:00	5.78999999999996
2014-05-05 00:00:00	11.2600000000002
2014-05-06 00:00:00	8.75
2014-05-07 00:00:00	6.34000000000015
2014-05-08 00:00:00	9.16999999999962
2014-05-09 00:00:00	5.80000000000018
2014-05-10 00:00:00	3.76000000000022
2014-05-11 00:00:00	8.81999999999971
2014-05-12 00:00:00	20.2200000000003
2014-05-13 00:00:00	9.00999999999976
2014-05-14 00:00:00	7.01000000000022
2014-05-15 00:00:00	8.01999999999998
2014-05-16 00:00:00	7.19000000000005
2014-05-17 00:00:00	3.25
2014-05-18 00:00:00	7.57999999999993
2014-05-19 00:00:00	9.28999999999996
2014-05-20 00:00:00	7.63999999999987
2014-05-21 00:00:00	5.20000000000027
2014-05-22 00:00:00	4.67999999999984
2014-05-23 00:00:00	7.01999999999998
2014-05-24 00:00:00	2.63000000000011
2014-05-25 00:00:00	6.75
2014-05-26 00:00:00	5.86999999999989
2014-05-27 00:00:00	6.15000000000009
2014-05-28 00:00:00	7.02999999999975
2014-05-29 00:00:00	2.88000000000011
2014-05-30 00:00:00	2.94000000000005
2014-05-31 00:00:00	3.09999999999991
2014-06-01 00:00:00	3.94000000000005
2014-06-02 00:00:00	14.1999999999998
2014-06-03 00:00:00	6.64000000000033
2014-06-04 00:00:00	6.06999999999971
2014-06-05 00:00:00	6.32000000000016
2014-06-06 00:00:00	3.13999999999987
2014-06-07 00:00:00	3.11999999999989
2014-06-08 00:00:00	3.61000000000013
2014-06-09 00:00:00	11.7600000000002
2014-06-10 00:00:00	4.76999999999998
2014-06-11 00:00:00	5.19000000000005
2014-06-12 00:00:00	7.15999999999985
2014-06-13 00:00:00	6.65000000000009
2014-06-14 00:00:00	2.73999999999978
2014-06-15 00:00:00	5.26000000000022
2014-06-16 00:00:00	9.30999999999995
2014-06-17 00:00:00	9.82000000000016
2014-06-18 00:00:00	9.39999999999964
2014-06-19 00:00:00	14.2200000000003
2014-06-20 00:00:00	5.71000000000004
2014-06-21 00:00:00	2.67000000000007
2014-06-22 00:00:00	4.83999999999969
2014-06-23 00:00:00	10.3099999999999
2014-06-24 00:00:00	9.51999999999998
2014-06-25 00:00:00	12.9200000000001
2014-06-26 00:00:00	6.5300000000002
2014-06-27 00:00:00	5.54999999999973
2014-06-28 00:00:00	3.42000000000007
2014-06-29 00:00:00	5.11000000000013
2014-06-30 00:00:00	8.38000000000011
2014-07-01 00:00:00	5.30999999999995
2014-07-02 00:00:00	7.55999999999995
2014-07-03 00:00:00	6.15999999999985
2014-07-04 00:00:00	10.1800000000003
2014-07-05 00:00:00	3.19999999999982
2014-07-06 00:00:00	2.61000000000013
2014-07-07 00:00:00	3.04999999999973
2014-07-08 00:00:00	2.64000000000033
2014-07-09 00:00:00	2.58999999999969
2014-07-10 00:00:00	2.57999999999993
2014-07-11 00:00:00	2.42000000000007
2014-07-12 00:00:00	2.51999999999998
2014-07-13 00:00:00	2.76000000000022
2014-07-14 00:00:00	2.55999999999995
2014-07-15 00:00:00	2.59000000000015
2014-07-16 00:00:00	2.65999999999985
2014-07-17 00:00:00	3.09999999999991
2014-07-18 00:00:00	2.59000000000015
2014-07-19 00:00:00	3.11999999999989
2014-07-20 00:00:00	2.57000000000016
2014-07-21 00:00:00	2.58999999999969
2014-07-22 00:00:00	2.17000000000007
2014-07-23 00:00:00	2.55000000000018
2014-07-24 00:00:00	2.13999999999987
2014-07-25 00:00:00	2.22000000000025
2014-07-26 00:00:00	1.77999999999975
2014-07-27 00:00:00	2.15999999999985
2014-07-28 00:00:00	2.21000000000004
2014-07-29 00:00:00	1.75
2014-07-30 00:00:00	2.16000000000031
2014-07-31 00:00:00	2.19999999999982
2014-08-01 00:00:00	2.30000000000018
2014-08-02 00:00:00	3.98000000000002
2014-08-03 00:00:00	2.77999999999975
2014-08-04 00:00:00	6.57999999999993
2014-08-05 00:00:00	8.45000000000027
2014-08-06 00:00:00	5.05999999999995
2014-08-07 00:00:00	6.40999999999985
2014-08-08 00:00:00	5.91000000000031
2014-08-09 00:00:00	2.20999999999958
2014-08-10 00:00:00	3.26999999999998
2014-08-11 00:00:00	5.70000000000027
2014-08-12 00:00:00	7.34999999999991
2014-08-13 00:00:00	9.15000000000009
2014-08-14 00:00:00	8.9699999999998
2014-08-15 00:00:00	5
2014-08-16 00:00:00	3.18000000000029
2014-08-17 00:00:00	8.73000000000002
2014-08-18 00:00:00	19.71
2014-08-19 00:00:00	8.4699999999998
2014-08-20 00:00:00	
